county,hpsa_score,underserved_pop,provider_fte,capacity_index,capacity_z,risk_score,risk_z,intervention_priority,category
"Union County, AR",14.416666666666666,80960.0,12.922799999999999,-14.416666666666666,-0.8177934280959471,0.9553005582377531,0.9427604421669837,1.7605538702629309,High Priority
"Union County, FL",10.5,80900.0,9.1713,-10.5,-0.06617520151521664,0.8760467925297942,0.8625904004142858,0.9287656019295024,Moderate
"Union County, GA",8.5,24369.0,8.806799999999999,-8.5,0.3176298503557947,1.472670675750982,1.4661120274465276,1.1484821770907327,Moderate
"Union County, IA",1.0,150483.0,55.4,-1.0,1.7568987948720873,-0.6039806259692295,-0.6345480494283446,-2.391446844300432,Low Priority
"Union County, IL",18.0,95258.0,0.5904,-18.0,-1.5054441460315091,-0.22954865536034708,-0.25578716091898535,1.2496569851125239,Moderate
"Union County, IN",9.0,31263.0,5.2,-9.0,0.2216785873880419,-1.6394841625254342,-1.6820233462701784,-1.9037019336582202,Moderate
"Union County, KY",15.833333333333334,107239.0,8.4,-15.833333333333334,-1.0896553398379136,-0.39247110606087293,-0.42059320588652904,0.6690621339513846,Moderate
"Union County, MS",16.5,88880.0,1.544,-16.5,-1.2175903571282507,0.9965705105794472,0.9845075285396029,2.2020978856678535,High Priority
"Union County, NC",10.862745098039216,2040818.0,504.2617,-10.862745098039216,-0.13578690209966487,-0.46649537922819795,-0.49547329540057977,-0.3596863933009149,Moderate
"Union County, NJ",0.21428571428571427,715407.0,192.0,-0.21428571428571427,1.9076793509642704,0.6404797952008238,0.6242999438950098,-1.2833794070692606,Moderate
"Union County, NM",16.5,5878.0,0.0,-16.5,-1.2175903571282507,-0.19050310599781134,-0.21629019450118434,1.0013001626270663,Moderate
"Union County, OH",3.0,2907.0,1.9,-3.0,1.373093743001076,0.32405702822156063,0.3042189204429686,-1.0688748225581073,Moderate
"Union County, OR",8.333333333333334,78457.0,1.633,-8.333333333333334,0.3496136046783789,-1.1476913898156673,-1.1845448129838068,-1.5341584176621856,Moderate
"Union County, PA",6.0,7258.0,0.0,-6.0,0.7973861651945588,0.08520944963390106,0.06260995490228712,-0.7347762102922717,Moderate
"Union County, SC",8.714285714285714,98018.0,19.7,-8.714285714285714,0.2765078805124722,-2.9911359709007233,-3.049301997884769,-3.325809878397241,Moderate
"Union County, SD",7.066666666666666,64848.0,2.2,-7.066666666666666,0.5926901375300195,-0.18689615816198485,-0.21264154568286106,-0.8053316832128806,Moderate
"Union County, TN",17.0,26771.0,2.54,-17.0,-1.3135416200960035,-1.6304732437151401,-1.6729082495829948,-0.3593666294869913,Moderate
"Union Parish, LA",6.8,91732.0,5.279999999999999,-6.8,0.6438641444461544,1.205994516546816,1.1963527469017023,0.552488602455548,Moderate
"Upshur County, TX",6.75,65397.0,10.520000000000001,-6.75,0.6534592707429296,0.7774073527645112,0.7628105611371807,0.10935129039425107,Moderate
"Upshur County, WV",16.5,305909.0,1.5389,-16.5,-1.2175903571282507,0.466670981966081,0.4484816759610622,1.6660720330893128,Moderate
"Upson County, GA",19.0,10512.0,1.1828,-19.0,-1.697346671967015,1.5210062271593798,1.515006400350272,3.2123530723172866,High Priority
"Upton County, TX",9.666666666666666,12040.0,0.6000000000000001,-9.666666666666666,0.09374357009770487,-0.9489165208248372,-0.9834718493961394,-1.0772154194938444,Moderate
"Utah County, UT",11.078947368421053,9215261.0,1115.041,-11.078947368421053,-0.17727666389893054,1.7473631979155582,1.7439803504765898,1.9212570143755203,Moderate
"Utrik, MH",25.0,53158.0,0.0,-25.0,-2.848761827580049,0.9321915642603847,0.9193842783282171,3.768146105908266,High Priority
"Utuado Municipio, PR",5.666666666666667,157098.0,0.51,-5.666666666666667,0.8613536738397274,-0.23655528721894603,-0.2628747985048074,-1.1242284723445348,Moderate
"Uvalde County, TX",11.142857142857142,130329.0,30.185,-11.142857142857142,-0.18954111104518448,1.1356201471829441,1.1251647588001499,1.3147058698453344,Moderate
"Val Verde County, TX",9.75,141400.0,28.505,-9.75,0.07775169293641261,-1.1062935124116342,-1.1426683225696594,-1.220420015506072,Moderate
"Valdez-Cordova Census Area, AK",7.0,24065.0,13.078999999999999,-7.0,0.6054836392590532,-0.8245141615276735,-0.8576312379135458,-1.463114877172599,Low Priority
"Valencia County, NM",15.0,128218.0,13.0,-15.0,-0.9297365682249922,-0.6085897232397004,-0.639210433825037,0.2905261343999552,Moderate
"Valley County, ID",11.333333333333334,27571.0,3.2496,-11.333333333333334,-0.22609397312813814,-0.5289777080640152,-0.5586780007773773,-0.3325840276492391,Moderate
"Valley County, MT",4.333333333333333,13170.0,3.12,-4.333333333333333,1.1172237084204018,-1.0565576427602528,-1.092357441932759,-2.209581150353161,Low Priority
"Valley County, NE",1.3333333333333333,156705.0,53.1366,-1.3333333333333333,1.6929312862269186,1.223083067095325,1.213638863198249,-0.4792924230286695,Moderate
"Van Buren County, AR",9.0,23472.0,4.64,-9.0,0.2216785873880419,-0.25885440036983165,-0.2854317182471725,-0.5071103056352144,Moderate
"Van Buren County, IA",6.785714285714286,435700.0,50.275,-6.785714285714286,0.6466056091023759,0.35250496835687956,0.3329957555630914,-0.31360985353928444,Moderate
"Van Buren County, MI",8.902439024390244,1263969.0,170.0164,-8.902439024390244,0.24040078504028634,-0.5703513664136806,-0.6005299921335613,-0.8409307771738477,Moderate
"Van Buren County, TN",13.4,70592.0,0.18,-13.4,-0.6226925267281832,-1.8206033005485172,-1.8652364558027779,-1.2425439290745945,Moderate
"Van Wert County, OH",12.0,78973.0,15.983,-12.0,-0.35402899041847513,0.2700573583914221,0.2495949445821047,0.6036239350005799,Moderate
"Van Zandt County, TX",13.5,71858.0,7.930000000000001,-13.5,-0.6418827793217337,-1.9122549754197768,-1.957947742585151,-1.3160649632634174,Moderate
"Vance County, NC",18.5,22344.0,3.4996,-18.5,-1.6013954089992621,-0.06863404608546861,-0.09301217062107216,1.5083832383781899,Moderate
"Vanderburgh County, IN",14.235294117647058,240308.0,49.723,-14.235294117647058,-0.782987577803723,-1.3683150388328105,-1.4077191567558496,-0.6247315789521266,Moderate
"Vega Alta Municipio, PR",0.0,258325.0,54.3,-0.0,1.948801320807593,1.987275999230808,1.9866668540974368,0.03786553328984388,Moderate
"Vega Baja Municipio, PR",0.0,86534.0,14.5,-0.0,1.948801320807593,0.9113627221747217,0.8983146278863547,-1.0504866929212382,Moderate
"Venango County, PA",9.853658536585366,674513.0,156.4995,-9.853658536585366,0.05785935793090291,0.10575379127148042,0.08339181570289042,0.02553245777198751,Moderate
"Ventura County, CA",12.277777777777779,4087776.0,125.13999999999999,-12.277777777777779,-0.40733524762278245,1.2637066776546686,1.2547321352414837,1.6620673828642663,Moderate
"Vermilion County, IL",14.444444444444445,758037.0,73.3604,-14.444444444444445,-0.823124053816378,-0.8463159774657358,-0.8796851110440634,-0.05656105722768545,Moderate
"Vermilion Parish, LA",4.384615384615385,758721.0,177.9025,-4.384615384615385,1.1073825532442219,0.543479378670093,0.526178077081092,-0.5812044761631299,Moderate
"Vermillion County, IN",7.571428571428571,95933.0,2.81,-7.571428571428571,0.49582505301019286,0.1998104337187135,0.17853587459719256,-0.3172891784130003,Moderate
"Vernon County, MO",9.11111111111111,217434.0,58.271,-9.11111111111111,0.2003560845063191,0.26402008133367,0.2434878687924683,0.04313178428614922,Moderate
"Vernon County, WI",2.617021276595745,834666.0,48.5553,-2.617021276595745,1.4465883274019078,1.2723535001067678,1.2634789261456205,-0.18310940125628727,Moderate
"Vernon Parish, LA",10.5,88878.0,23.9,-10.5,-0.06617520151521664,0.7324921027798023,0.7173760327656742,0.7835512342808908,Moderate
"Victoria County, TX",9.0,30406.0,8.8725,-9.0,0.2216785873880419,0.28872366282502326,0.2684770556394484,0.046798468251406516,Moderate
"Vieques Municipio, PR",11.5,186892.0,46.346599999999995,-11.5,-0.2580777274507223,-1.6548874362282961,-1.6976047017408709,-1.4395269742901484,Moderate
"Vigo County, IN",16.25,111492.0,7.0702,-16.25,-1.1696147256443743,-0.9600462952794637,-0.9947302984396013,0.17488442720477304,Moderate
"Vilas County, WI",7.84,288187.0,63.783,-7.84,0.4442855174732285,-0.12270893359572414,-0.1477122337757278,-0.5919977512489563,Moderate
"Villalba Municipio, PR",4.666666666666667,261472.0,50.7078,-4.666666666666667,1.053256199775233,0.09337237427665124,0.07086725351248666,-0.9823889462627463,Moderate
"Vinton County, OH",16.5,17882.0,2.8878000000000004,-16.5,-1.2175903571282507,-1.1302037246739238,-1.1668549678130808,0.050735389315169854,Moderate
"Virginia Beach City, VA",0.0,35260.0,6.0,-0.0,1.948801320807593,2.411676675578421,2.4159741512173842,0.4671728304097913,Moderate
"Volusia County, FL",12.0,502690.0,19.7895,-12.0,-0.35402899041847513,1.516394055253573,1.5103409057714823,1.8643698961899573,Moderate
"Wabash County, IL",11.0,94942.0,7.3,-11.0,-0.16212646448296947,0.6021183203924836,0.5854949608180875,0.7476214253010569,Moderate
"Wabash County, IN",14.0,87177.0,2.8033,-14.0,-0.7378340422894865,0.07203686128374492,0.04928507439232454,0.787119116681811,Moderate
"Wabasha County, MN",2.2,86586.0,18.475,-2.2,1.5266157637494804,-0.21220896990115218,-0.23824700626734707,-1.7648627700168276,Moderate
"Wabaunsee County, KS",11.0,6876.0,0.53,-11.0,-0.16212646448296947,-0.9519184600222356,-0.9865084948936078,-0.8243820304106384,Moderate
"Wadena County, MN",7.574468085106383,160301.0,10.8744,-7.574468085106383,0.49524176265780534,0.07748051851886253,0.05479166734634148,-0.44045009531146384,Moderate
"Wagoner County, OK",14.142857142857142,185932.0,5.852399999999999,-14.142857142857142,-0.7652486888517015,0.2577525401427507,0.23714786671844323,1.0023965555701446,Moderate
"Wahkiakum County, WA",7.0,4543.0,0.0,-7.0,0.6054836392590532,-1.2417605754816243,-1.2797015601126656,-1.8851851993717188,Low Priority
"Wake County, NC",13.272727272727273,1095861.0,92.15299999999999,-13.272727272727273,-0.5982685688818461,0.33417641724489744,0.31445530269264177,0.9127238715744879,Moderate
"Wakulla County, FL",15.5,112042.0,8.8,-15.5,-1.025687831192745,-0.15525904882474875,-0.18063867043972062,0.8450491607530245,Moderate
"Waldo County, ME",2.1315789473684212,451160.0,109.0,-2.1315789473684212,1.5397459365766466,-1.907807557877391,-1.9534489071433299,-3.4931948437199765,Low Priority
"Walker County, AL",16.5,48740.0,7.0988,-16.5,-1.2175903571282507,-0.8603850107795019,-0.8939168005809488,0.3236735565473019,Moderate
"Walker County, GA",1.7272727272727273,197151.0,46.8626,-1.7272727272727273,1.617333321464447,-0.4136055334216442,-0.44197197456454834,-2.0593052960289953,Moderate
"Walker County, TX",8.9,81671.0,3.189,-8.9,0.24086883998159236,1.88768765734019,1.885927142159042,1.6450583021774496,Moderate
"Walla Walla County, WA",13.833333333333334,151521.0,10.15,-13.833333333333334,-0.7058502879669023,0.556553124533758,0.539402972357569,1.2452532603244713,High Priority
"Wallace County, KS",11.8,13952.0,0.525,-11.8,-0.3156484852313742,-1.335481569099891,-1.3745060896433834,-1.0588576044120093,Moderate
"Waller County, TX",14.0,41944.0,1.9,-14.0,-0.7378340422894865,0.486036289417637,0.46807087141539466,1.2059049137048812,Moderate
"Wallowa County, OR",8.0,11402.0,1.1108,-8.0,0.4135811133235476,-1.5473039889383655,-1.588777450643239,-2.0023585639667867,Moderate
"Walsh County, ND",1.096774193548387,190356.0,48.312,-1.096774193548387,1.7383275826847802,1.0826910538870733,1.071623736723059,-0.6667038459617212,Moderate
"Walthall County, MS",12.75,78793.0,4.125,-12.75,-0.4979558848701044,-0.4711246518178786,-0.5001560883692683,-0.0022002034991638886,Moderate
"Walton County, FL",16.0,86051.0,6.6222,-16.0,-1.121639094160498,-0.09363618873917087,-0.11830337038362089,1.003335723776877,Moderate
"Walton County, GA",8.5,46488.0,2.02,-8.5,0.3176298503557947,1.3257966475421905,1.317539945493035,0.9999100951372403,Moderate
"Walworth County, SD",4.7272727272727275,29247.0,6.47,-4.7272727272727275,1.0416257436579297,-1.28716356858425,-1.325629470543418,-2.3672552142013474,Low Priority
"Walworth County, WI",8.4,229175.0,10.3,-8.4,0.3368201029493452,-1.3971181851129912,-1.4368553046633208,-1.773675407612666,Moderate
"Wapello County, IA",16.0,72422.0,1.609,-16.0,-1.121639094160498,-0.5835993263460049,-0.6139311156186735,0.5077079785418244,Moderate
"Ward County, ND",14.096774193548388,103511.0,11.0,-14.096774193548388,-0.7564052544767936,1.0383788510193166,1.026799227473206,1.7832044819499997,High Priority
"Ward County, TX",14.333333333333334,51744.0,3.9,-14.333333333333334,-0.8018015509346552,-1.5193460754768426,-1.5604963075391012,-0.758694756604446,Moderate
"Ware County, GA",14.666666666666666,58326.0,3.6998,-14.666666666666666,-0.8657690595798235,-2.8321555981105697,-2.8884836063472403,-2.022714546767417,Moderate
"Warren County, GA",9.0,14370.0,2.3,-9.0,0.2216785873880419,-0.4511588584089988,-0.47995946456322885,-0.7016380519512707,Moderate
"Warren County, IA",0.0,445893.0,153.0,-0.0,1.948801320807593,0.5517407999109204,0.5345350110374459,-1.414266309770147,Moderate
"Warren County, IL",6.4,66205.0,9.8,-6.4,0.7206251548203566,1.2002617497388293,1.1905537018941965,0.4699285470738399,Moderate
"Warren County, IN",12.333333333333334,58246.0,3.9,-12.333333333333334,-0.41799649906364383,-0.463161362085399,-0.49210073270712584,-0.07410423364348201,Moderate
"Warren County, KY",12.375,254764.0,23.8898,-12.375,-0.4259924376442898,-0.4114266071160025,-0.439767857052416,-0.01377541940812621,Moderate
"Warren County, MO",14.666666666666666,111837.0,6.2,-14.666666666666666,-0.8657690595798235,1.1539007342557475,1.1436566931050873,2.009425752684911,High Priority
"Warren County, MS",20.0,60252.0,2.83,-20.0,-1.8892491979025205,-1.8697416996954206,-1.9149429584033524,-0.02569376050083183,Moderate
"Warren County, NC",3.111111111111111,279355.0,73.7,-3.111111111111111,1.3517712401193531,-0.38852077518300926,-0.41659720407404355,-1.7683684441933967,Moderate
"Warren County, NJ",0.8181818181818182,200034.0,27.0,-0.8181818181818182,1.7917901632239974,0.19042388992505774,0.16904081021597617,-1.6227493530080213,Moderate
"Warren County, NY",6.157894736842105,231514.0,41.8942,-6.157894736842105,0.7670857663626369,0.44921872128503426,0.4308276445723937,-0.3362581217902432,Moderate
"Warren County, OH",10.3,176769.0,44.2898,-10.3,-0.027794696328115643,-0.5098066931908826,-0.5392853441749882,-0.5114906478468726,Moderate
"Warren County, PA",9.529411764705882,804770.0,365.8496,-9.529411764705882,0.12008313248100948,0.03444101170584135,0.011254568163823623,-0.10882856431718585,Moderate
"Warren County, TN",13.75,166900.0,10.731300000000001,-13.75,-0.6898584108056101,-2.4883273534129895,-2.5406802624060227,-1.8508218516004127,Moderate
"Warren County, VA",5.5,77509.0,22.15,-5.5,0.8933374281623118,-0.6582484123338483,-0.6894432415976308,-1.5827806697599427,Low Priority
"Wasatch County, UT",10.0,13484.0,0.0,-10.0,0.0297760614525362,0.4535087125544674,0.43516723368991905,0.40539117223738286,Moderate
"Wasco County, OR",7.846153846153846,175033.0,1.7982,-7.846153846153846,0.4431045788520869,-0.9822940342546795,-1.0172352500543744,-1.4603398289064613,Moderate
"Waseca County, MN",12.25,167218.0,14.125,-12.25,-0.4020046219023516,0.05898422158959733,0.036081529299985156,0.43808615120233674,Moderate
"Washakie County, WY",10.4,21008.0,2.715,-10.4,-0.04698494892166614,0.4468725008026977,0.4284542987464922,0.47543924766815837,Moderate
"Washburn County, WI",4.8936170212765955,191279.0,122.6794,-4.8936170212765955,1.0097038534636291,-0.34254920085776497,-0.3700941388862908,-1.37979799234992,Moderate
"Washington County, AL",16.0,15141.0,2.65,-16.0,-1.121639094160498,0.1704637709965709,0.14884992649466283,1.2704890206551607,Moderate
"Washington County, AR",12.944444444444445,787329.0,32.97,-12.944444444444445,-0.5352702649131195,-0.9627325652846123,-0.9974476252006457,-0.4621773602875262,Moderate
"Washington County, CO",13.5,17395.0,0.15,-13.5,-0.6418827793217337,-0.20661127969604665,-0.2325845995229706,0.40929817979876304,Moderate
"Washington County, FL",11.2,61070.0,12.06,-11.2,-0.20050696967007048,0.6102161695892225,0.5936864316259461,0.7941934012960166,Moderate
"Washington County, GA",14.333333333333334,10502.0,0.7476,-14.333333333333334,-0.8018015509346552,0.15697296096843422,0.13520314525250893,0.9370046961871641,Moderate
"Washington County, IA",12.8,23787.0,2.4299999999999997,-12.8,-0.5075510111668798,-0.5865312695639355,-0.6168969558926132,-0.10934594472573334,Moderate
"Washington County, ID",12.0,54863.0,0.3593,-12.0,-0.35402899041847513,0.224216404290793,0.20322400975771837,0.5572530001761935,Moderate
"Washington County, IL",2.066666666666667,186110.0,32.400000000000006,-2.066666666666667,1.552202767207548,0.714609790636618,0.6992869779637029,-0.8529157892438451,Moderate
"Washington County, IN",1.5333333333333334,293002.0,103.175,-1.5333333333333334,1.6545507810398177,-2.049941278577478,-2.0972258775018244,-3.751776658541642,Low Priority
"Washington County, KS",8.333333333333334,10821.0,0.3616,-8.333333333333334,0.3496136046783789,1.1590740649558977,1.1488898341997307,0.7992762295213518,Moderate
"Washington County, KY",11.6,81469.0,8.17,-11.6,-0.27726798004427283,-0.336254738681072,-0.3637269045850748,-0.08645892454080195,Moderate
"Washington County, MD",10.266666666666667,242446.0,31.8008,-10.266666666666667,-0.021397945463598807,0.42548993324023027,0.4068245210450807,0.4282224665086795,Moderate
"Washington County, ME",6.301369863013699,533754.0,181.05,-6.301369863013699,0.7395525272413928,1.197246923645228,1.187504020511336,0.4479514932699433,Moderate
"Washington County, MN",9.0,2169.0,0.0,-9.0,0.2216785873880419,-1.371673697230466,-1.4111166455889392,-1.632795232976981,Moderate
"Washington County, MO",4.928571428571429,631907.0,73.7,-4.928571428571429,1.002996014411172,-0.7094410024275466,-0.7412276842493999,-1.744223698660572,Low Priority
"Washington County, MS",18.0,190970.0,12.454099999999999,-18.0,-1.5054441460315091,-0.2885486958757048,-0.3154693182180688,1.1899748278134403,Moderate
"Washington County, NC",20.0,10649.0,1.0,-20.0,-1.8892491979025205,-0.7837535211244283,-0.8163993517841689,1.0728498461183515,Moderate
"Washington County, NE",4.0,321247.0,0.0,-4.0,1.1811912170655703,1.7349365758368085,1.7314100605730236,0.5502188435074533,Moderate
"Washington County, NY",3.4285714285714284,52187.0,44.836600000000004,-3.4285714285714284,1.2908498033144307,-0.8567720938267928,-0.8902621136350308,-2.1811119169494617,Low Priority
